,date,scheduled_flights,tracked_flights,code,name,lon,lat
1316,2020-05-28,0,0,YDL,Dease Lake Airport,-130.031998,58.422218
1317,2020-05-29,0,0,YDL,Dease Lake Airport,-130.031998,58.422218
1318,2020-05-30,0,0,YDL,Dease Lake Airport,-130.031998,58.422218
1319,2020-05-31,0,0,YDL,Dease Lake Airport,-130.031998,58.422218
1320,2020-05-02,0,0,YVZ,Deer Lake Airport,-94.5,52.666668
1321,2020-05-03,1,0,YVZ,Deer Lake Airport,-94.5,52.666668
1322,2020-05-04,1,0,YVZ,Deer Lake Airport,-94.5,52.666668
1323,2020-05-05,3,1,YVZ,Deer Lake Airport,-94.5,52.666668
1324,2020-05-06,2,0,YVZ,Deer Lake Airport,-94.5,52.666668
1325,2020-05-07,2,0,YVZ,Deer Lake Airport,-94.5,52.666668
1326,2020-05-08,2,0,YVZ,Deer Lake Airport,-94.5,52.666668
1327,2020-05-09,5,0,YVZ,Deer Lake Airport,-94.5,52.666668
1328,2020-05-10,3,0,YVZ,Deer Lake Airport,-94.5,52.666668
1329,2020-05-11,5,0,YVZ,Deer Lake Airport,-94.5,52.666668
1330,2020-05-12,4,0,YVZ,Deer Lake Airport,-94.5,52.666668
1331,2020-05-13,6,0,YVZ,Deer Lake Airport,-94.5,52.666668
1332,2020-05-14,4,0,YVZ,Deer Lake Airport,-94.5,52.666668
1333,2020-05-15,8,1,YVZ,Deer Lake Airport,-94.5,52.666668
1334,2020-05-16,5,0,YVZ,Deer Lake Airport,-94.5,52.666668
1335,2020-05-17,3,0,YVZ,Deer Lake Airport,-94.5,52.666668
1336,2020-05-18,6,1,YVZ,Deer Lake Airport,-94.5,52.666668
1337,2020-05-19,4,0,YVZ,Deer Lake Airport,-94.5,52.666668
1338,2020-05-20,7,1,YVZ,Deer Lake Airport,-94.5,52.666668
1339,2020-05-21,4,0,YVZ,Deer Lake Airport,-94.5,52.666668
1340,2020-05-22,7,0,YVZ,Deer Lake Airport,-94.5,52.666668
1341,2020-05-23,5,0,YVZ,Deer Lake Airport,-94.5,52.666668
1342,2020-05-24,3,0,YVZ,Deer Lake Airport,-94.5,52.666668
1343,2020-05-25,4,0,YVZ,Deer Lake Airport,-94.5,52.666668
1344,2020-05-26,2,0,YVZ,Deer Lake Airport,-94.5,52.666668
1345,2020-05-27,4,0,YVZ,Deer Lake Airport,-94.5,52.666668
1346,2020-05-28,5,1,YVZ,Deer Lake Airport,-94.5,52.666668
1347,2020-05-29,5,0,YVZ,Deer Lake Airport,-94.5,52.666668
1348,2020-05-30,4,0,YVZ,Deer Lake Airport,-94.5,52.666668
1349,2020-05-31,0,0,YVZ,Deer Lake Airport,-94.5,52.666668
1350,2020-05-02,3,3,YDF,Deer Lake Regional Airport,-57.3913,49.210831
1351,2020-05-03,3,3,YDF,Deer Lake Regional Airport,-57.3913,49.210831
1352,2020-05-04,8,7,YDF,Deer Lake Regional Airport,-57.3913,49.210831
1353,2020-05-05,6,5,YDF,Deer Lake Regional Airport,-57.3913,49.210831
1354,2020-05-06,2,2,YDF,Deer Lake Regional Airport,-57.3913,49.210831
1355,2020-05-07,2,1,YDF,Deer Lake Regional Airport,-57.3913,49.210831
1356,2020-05-08,3,3,YDF,Deer Lake Regional Airport,-57.3913,49.210831
1357,2020-05-09,2,1,YDF,Deer Lake Regional Airport,-57.3913,49.210831
1358,2020-05-10,2,2,YDF,Deer Lake Regional Airport,-57.3913,49.210831
1359,2020-05-11,7,6,YDF,Deer Lake Regional Airport,-57.3913,49.210831
1360,2020-05-12,4,4,YDF,Deer Lake Regional Airport,-57.3913,49.210831
1361,2020-05-13,3,3,YDF,Deer Lake Regional Airport,-57.3913,49.210831
1362,2020-05-14,8,6,YDF,Deer Lake Regional Airport,-57.3913,49.210831
1363,2020-05-15,4,3,YDF,Deer Lake Regional Airport,-57.3913,49.210831
1364,2020-05-16,1,0,YDF,Deer Lake Regional Airport,-57.3913,49.210831
1365,2020-05-17,2,2,YDF,Deer Lake Regional Airport,-57.3913,49.210831
1366,2020-05-18,6,6,YDF,Deer Lake Regional Airport,-57.3913,49.210831
1367,2020-05-19,9,9,YDF,Deer Lake Regional Airport,-57.3913,49.210831
1368,2020-05-20,5,2,YDF,Deer Lake Regional Airport,-57.3913,49.210831
1369,2020-05-21,6,6,YDF,Deer Lake Regional Airport,-57.3913,49.210831
1370,2020-05-22,4,3,YDF,Deer Lake Regional Airport,-57.3913,49.210831
1371,2020-05-23,1,1,YDF,Deer Lake Regional Airport,-57.3913,49.210831
1372,2020-05-24,3,3,YDF,Deer Lake Regional Airport,-57.3913,49.210831
1373,2020-05-25,3,3,YDF,Deer Lake Regional Airport,-57.3913,49.210831
1374,2020-05-26,8,8,YDF,Deer Lake Regional Airport,-57.3913,49.210831
1375,2020-05-27,3,3,YDF,Deer Lake Regional Airport,-57.3913,49.210831
1376,2020-05-28,4,4,YDF,Deer Lake Regional Airport,-57.3913,49.210831
1377,2020-05-29,4,3,YDF,Deer Lake Regional Airport,-57.3913,49.210831
1378,2020-05-30,3,3,YDF,Deer Lake Regional Airport,-57.3913,49.210831
1379,2020-05-31,2,2,YDF,Deer Lake Regional Airport,-57.3913,49.210831
1380,2020-05-02,1,0,YHD,Dryden Regional Airport,-92.744102,49.831661
1381,2020-05-03,0,0,YHD,Dryden Regional Airport,-92.744102,49.831661
1382,2020-05-04,0,0,YHD,Dryden Regional Airport,-92.744102,49.831661
1383,2020-05-05,4,4,YHD,Dryden Regional Airport,-92.744102,49.831661
1384,2020-05-06,3,3,YHD,Dryden Regional Airport,-92.744102,49.831661
1385,2020-05-07,3,3,YHD,Dryden Regional Airport,-92.744102,49.831661
1386,2020-05-08,0,0,YHD,Dryden Regional Airport,-92.744102,49.831661
1387,2020-05-09,1,1,YHD,Dryden Regional Airport,-92.744102,49.831661
1388,2020-05-10,0,0,YHD,Dryden Regional Airport,-92.744102,49.831661
1389,2020-05-11,2,2,YHD,Dryden Regional Airport,-92.744102,49.831661
1390,2020-05-12,2,2,YHD,Dryden Regional Airport,-92.744102,49.831661
1391,2020-05-13,4,3,YHD,Dryden Regional Airport,-92.744102,49.831661
1392,2020-05-14,8,8,YHD,Dryden Regional Airport,-92.744102,49.831661
1393,2020-05-15,1,1,YHD,Dryden Regional Airport,-92.744102,49.831661
1394,2020-05-16,1,1,YHD,Dryden Regional Airport,-92.744102,49.831661
1395,2020-05-17,1,0,YHD,Dryden Regional Airport,-92.744102,49.831661
1396,2020-05-18,2,1,YHD,Dryden Regional Airport,-92.744102,49.831661
1397,2020-05-19,0,0,YHD,Dryden Regional Airport,-92.744102,49.831661
1398,2020-05-20,1,1,YHD,Dryden Regional Airport,-92.744102,49.831661
1399,2020-05-21,2,2,YHD,Dryden Regional Airport,-92.744102,49.831661
1400,2020-05-22,1,1,YHD,Dryden Regional Airport,-92.744102,49.831661
1401,2020-05-23,1,1,YHD,Dryden Regional Airport,-92.744102,49.831661
1402,2020-05-24,2,1,YHD,Dryden Regional Airport,-92.744102,49.831661
1403,2020-05-25,0,0,YHD,Dryden Regional Airport,-92.744102,49.831661
1404,2020-05-26,3,2,YHD,Dryden Regional Airport,-92.744102,49.831661
1405,2020-05-27,4,3,YHD,Dryden Regional Airport,-92.744102,49.831661
1406,2020-05-28,1,1,YHD,Dryden Regional Airport,-92.744102,49.831661
1407,2020-05-29,3,3,YHD,Dryden Regional Airport,-92.744102,49.831661
1408,2020-05-30,0,0,YHD,Dryden Regional Airport,-92.744102,49.831661
1409,2020-05-31,0,0,YHD,Dryden Regional Airport,-92.744102,49.831661
1410,2020-05-02,36,29,YEG,Edmonton International Airport,-113.579002,53.309719
1411,2020-05-03,31,28,YEG,Edmonton International Airport,-113.579002,53.309719
1412,2020-05-04,49,42,YEG,Edmonton International Airport,-113.579002,53.309719
1413,2020-05-05,51,44,YEG,Edmonton International Airport,-113.579002,53.309719
1414,2020-05-06,57,47,YEG,Edmonton International Airport,-113.579002,53.309719
1415,2020-05-07,60,48,YEG,Edmonton International Airport,-113.579002,53.309719
1416,2020-05-08,62,46,YEG,Edmonton International Airport,-113.579002,53.309719
1417,2020-05-09,38,33,YEG,Edmonton International Airport,-113.579002,53.309719
1418,2020-05-10,39,31,YEG,Edmonton International Airport,-113.579002,53.309719
1419,2020-05-11,53,41,YEG,Edmonton International Airport,-113.579002,53.309719
1420,2020-05-12,58,45,YEG,Edmonton International Airport,-113.579002,53.309719
1421,2020-05-13,52,45,YEG,Edmonton International Airport,-113.579002,53.309719
1422,2020-05-14,58,49,YEG,Edmonton International Airport,-113.579002,53.309719
1423,2020-05-15,59,47,YEG,Edmonton International Airport,-113.579002,53.309719
1424,2020-05-16,29,23,YEG,Edmonton International Airport,-113.579002,53.309719
1425,2020-05-17,43,33,YEG,Edmonton International Airport,-113.579002,53.309719
1426,2020-05-18,45,35,YEG,Edmonton International Airport,-113.579002,53.309719
1427,2020-05-19,59,43,YEG,Edmonton International Airport,-113.579002,53.309719
1428,2020-05-20,60,50,YEG,Edmonton International Airport,-113.579002,53.309719
1429,2020-05-21,59,46,YEG,Edmonton International Airport,-113.579002,53.309719
1430,2020-05-22,49,37,YEG,Edmonton International Airport,-113.579002,53.309719
1431,2020-05-23,40,31,YEG,Edmonton International Airport,-113.579002,53.309719
1432,2020-05-24,39,28,YEG,Edmonton International Airport,-113.579002,53.309719
1433,2020-05-25,55,37,YEG,Edmonton International Airport,-113.579002,53.309719
1434,2020-05-26,62,51,YEG,Edmonton International Airport,-113.579002,53.309719
1435,2020-05-27,56,48,YEG,Edmonton International Airport,-113.579002,53.309719
1436,2020-05-28,66,54,YEG,Edmonton International Airport,-113.579002,53.309719
1437,2020-05-29,64,46,YEG,Edmonton International Airport,-113.579002,53.309719
1438,2020-05-30,45,34,YEG,Edmonton International Airport,-113.579002,53.309719
1439,2020-05-31,39,28,YEG,Edmonton International Airport,-113.579002,53.309719
1440,2020-05-02,0,0,YOA,Ekati Airport,-110.614441,64.699448
1441,2020-05-03,0,0,YOA,Ekati Airport,-110.614441,64.699448
1442,2020-05-04,0,0,YOA,Ekati Airport,-110.614441,64.699448
1443,2020-05-05,0,0,YOA,Ekati Airport,-110.614441,64.699448
1444,2020-05-06,0,0,YOA,Ekati Airport,-110.614441,64.699448
1445,2020-05-07,0,0,YOA,Ekati Airport,-110.614441,64.699448
1446,2020-05-08,0,0,YOA,Ekati Airport,-110.614441,64.699448
1447,2020-05-09,0,0,YOA,Ekati Airport,-110.614441,64.699448
1448,2020-05-10,0,0,YOA,Ekati Airport,-110.614441,64.699448
1449,2020-05-11,0,0,YOA,Ekati Airport,-110.614441,64.699448
1450,2020-05-12,0,0,YOA,Ekati Airport,-110.614441,64.699448
1451,2020-05-13,0,0,YOA,Ekati Airport,-110.614441,64.699448
1452,2020-05-14,0,0,YOA,Ekati Airport,-110.614441,64.699448
1453,2020-05-15,0,0,YOA,Ekati Airport,-110.614441,64.699448
1454,2020-05-16,0,0,YOA,Ekati Airport,-110.614441,64.699448
1455,2020-05-17,0,0,YOA,Ekati Airport,-110.614441,64.699448
1456,2020-05-18,0,0,YOA,Ekati Airport,-110.614441,64.699448
1457,2020-05-19,0,0,YOA,Ekati Airport,-110.614441,64.699448
1458,2020-05-20,0,0,YOA,Ekati Airport,-110.614441,64.699448
1459,2020-05-21,0,0,YOA,Ekati Airport,-110.614441,64.699448
1460,2020-05-22,0,0,YOA,Ekati Airport,-110.614441,64.699448
1461,2020-05-23,0,0,YOA,Ekati Airport,-110.614441,64.699448
1462,2020-05-24,0,0,YOA,Ekati Airport,-110.614441,64.699448
1463,2020-05-25,0,0,YOA,Ekati Airport,-110.614441,64.699448
1464,2020-05-26,0,0,YOA,Ekati Airport,-110.614441,64.699448
1465,2020-05-27,0,0,YOA,Ekati Airport,-110.614441,64.699448
1466,2020-05-28,0,0,YOA,Ekati Airport,-110.614441,64.699448
1467,2020-05-29,0,0,YOA,Ekati Airport,-110.614441,64.699448
1468,2020-05-30,0,0,YOA,Ekati Airport,-110.614441,64.699448
1469,2020-05-31,0,0,YOA,Ekati Airport,-110.614441,64.699448
1470,2020-05-02,0,0,YEU,Eureka Airport,-85.814102,79.99472
1471,2020-05-03,0,0,YEU,Eureka Airport,-85.814102,79.99472
1472,2020-05-04,0,0,YEU,Eureka Airport,-85.814102,79.99472
1473,2020-05-05,0,0,YEU,Eureka Airport,-85.814102,79.99472
1474,2020-05-06,0,0,YEU,Eureka Airport,-85.814102,79.99472
1475,2020-05-07,0,0,YEU,Eureka Airport,-85.814102,79.99472
1476,2020-05-08,0,0,YEU,Eureka Airport,-85.814102,79.99472
1477,2020-05-09,0,0,YEU,Eureka Airport,-85.814102,79.99472
1478,2020-05-10,0,0,YEU,Eureka Airport,-85.814102,79.99472
1479,2020-05-11,0,0,YEU,Eureka Airport,-85.814102,79.99472
1480,2020-05-12,0,0,YEU,Eureka Airport,-85.814102,79.99472
1481,2020-05-13,0,0,YEU,Eureka Airport,-85.814102,79.99472
1482,2020-05-14,0,0,YEU,Eureka Airport,-85.814102,79.99472
1483,2020-05-15,0,0,YEU,Eureka Airport,-85.814102,79.99472
1484,2020-05-16,0,0,YEU,Eureka Airport,-85.814102,79.99472
1485,2020-05-17,0,0,YEU,Eureka Airport,-85.814102,79.99472
1486,2020-05-18,0,0,YEU,Eureka Airport,-85.814102,79.99472
1487,2020-05-19,0,0,YEU,Eureka Airport,-85.814102,79.99472
1488,2020-05-20,0,0,YEU,Eureka Airport,-85.814102,79.99472
1489,2020-05-21,0,0,YEU,Eureka Airport,-85.814102,79.99472
1490,2020-05-22,0,0,YEU,Eureka Airport,-85.814102,79.99472
1491,2020-05-23,0,0,YEU,Eureka Airport,-85.814102,79.99472
1492,2020-05-24,0,0,YEU,Eureka Airport,-85.814102,79.99472
1493,2020-05-25,0,0,YEU,Eureka Airport,-85.814102,79.99472
1494,2020-05-26,0,0,YEU,Eureka Airport,-85.814102,79.99472
1495,2020-05-27,0,0,YEU,Eureka Airport,-85.814102,79.99472
1496,2020-05-28,0,0,YEU,Eureka Airport,-85.814102,79.99472
1497,2020-05-29,0,0,YEU,Eureka Airport,-85.814102,79.99472
1498,2020-05-30,0,0,YEU,Eureka Airport,-85.814102,79.99472
1499,2020-05-31,0,0,YEU,Eureka Airport,-85.814102,79.99472
1500,2020-05-02,1,0,YFO,Flin Flon Airport,-101.681,54.678051
1501,2020-05-03,0,0,YFO,Flin Flon Airport,-101.681,54.678051
1502,2020-05-04,1,0,YFO,Flin Flon Airport,-101.681,54.678051
1503,2020-05-05,1,1,YFO,Flin Flon Airport,-101.681,54.678051
1504,2020-05-06,1,0,YFO,Flin Flon Airport,-101.681,54.678051
1505,2020-05-07,0,0,YFO,Flin Flon Airport,-101.681,54.678051
1506,2020-05-08,1,1,YFO,Flin Flon Airport,-101.681,54.678051
1507,2020-05-09,0,0,YFO,Flin Flon Airport,-101.681,54.678051
1508,2020-05-10,0,0,YFO,Flin Flon Airport,-101.681,54.678051
1509,2020-05-11,1,0,YFO,Flin Flon Airport,-101.681,54.678051
1510,2020-05-12,0,0,YFO,Flin Flon Airport,-101.681,54.678051
1511,2020-05-13,1,0,YFO,Flin Flon Airport,-101.681,54.678051
1512,2020-05-14,0,0,YFO,Flin Flon Airport,-101.681,54.678051
1513,2020-05-15,1,0,YFO,Flin Flon Airport,-101.681,54.678051
1514,2020-05-16,0,0,YFO,Flin Flon Airport,-101.681,54.678051
1515,2020-05-17,0,0,YFO,Flin Flon Airport,-101.681,54.678051
1516,2020-05-18,1,1,YFO,Flin Flon Airport,-101.681,54.678051
1517,2020-05-19,1,1,YFO,Flin Flon Airport,-101.681,54.678051
1518,2020-05-20,2,2,YFO,Flin Flon Airport,-101.681,54.678051
1519,2020-05-21,1,1,YFO,Flin Flon Airport,-101.681,54.678051
1520,2020-05-22,1,1,YFO,Flin Flon Airport,-101.681,54.678051
1521,2020-05-23,0,0,YFO,Flin Flon Airport,-101.681,54.678051
1522,2020-05-24,0,0,YFO,Flin Flon Airport,-101.681,54.678051
1523,2020-05-25,2,1,YFO,Flin Flon Airport,-101.681,54.678051
1524,2020-05-26,0,0,YFO,Flin Flon Airport,-101.681,54.678051
1525,2020-05-27,1,0,YFO,Flin Flon Airport,-101.681,54.678051
1526,2020-05-28,1,1,YFO,Flin Flon Airport,-101.681,54.678051
1527,2020-05-29,2,2,YFO,Flin Flon Airport,-101.681,54.678051
1528,2020-05-30,2,1,YFO,Flin Flon Airport,-101.681,54.678051
1529,2020-05-31,1,1,YFO,Flin Flon Airport,-101.681,54.678051
1530,2020-05-02,0,0,ZFD,Fond Du Lac Airport,-107.18119,59.334209
1531,2020-05-03,0,0,ZFD,Fond Du Lac Airport,-107.18119,59.334209
1532,2020-05-04,0,0,ZFD,Fond Du Lac Airport,-107.18119,59.334209
1533,2020-05-05,0,0,ZFD,Fond Du Lac Airport,-107.18119,59.334209
1534,2020-05-06,0,0,ZFD,Fond Du Lac Airport,-107.18119,59.334209
1535,2020-05-07,0,0,ZFD,Fond Du Lac Airport,-107.18119,59.334209
1536,2020-05-08,0,0,ZFD,Fond Du Lac Airport,-107.18119,59.334209
1537,2020-05-09,0,0,ZFD,Fond Du Lac Airport,-107.18119,59.334209
1538,2020-05-10,0,0,ZFD,Fond Du Lac Airport,-107.18119,59.334209
1539,2020-05-11,3,0,ZFD,Fond Du Lac Airport,-107.18119,59.334209
1540,2020-05-12,2,0,ZFD,Fond Du Lac Airport,-107.18119,59.334209
1541,2020-05-13,4,0,ZFD,Fond Du Lac Airport,-107.18119,59.334209
1542,2020-05-14,2,0,ZFD,Fond Du Lac Airport,-107.18119,59.334209
1543,2020-05-15,3,0,ZFD,Fond Du Lac Airport,-107.18119,59.334209
1544,2020-05-16,1,0,ZFD,Fond Du Lac Airport,-107.18119,59.334209
1545,2020-05-17,1,0,ZFD,Fond Du Lac Airport,-107.18119,59.334209
1546,2020-05-18,4,0,ZFD,Fond Du Lac Airport,-107.18119,59.334209
1547,2020-05-19,2,0,ZFD,Fond Du Lac Airport,-107.18119,59.334209
1548,2020-05-20,4,0,ZFD,Fond Du Lac Airport,-107.18119,59.334209
1549,2020-05-21,2,0,ZFD,Fond Du Lac Airport,-107.18119,59.334209
1550,2020-05-22,3,0,ZFD,Fond Du Lac Airport,-107.18119,59.334209
1551,2020-05-23,1,0,ZFD,Fond Du Lac Airport,-107.18119,59.334209
1552,2020-05-24,1,0,ZFD,Fond Du Lac Airport,-107.18119,59.334209
1553,2020-05-25,1,0,ZFD,Fond Du Lac Airport,-107.18119,59.334209
1554,2020-05-26,0,0,ZFD,Fond Du Lac Airport,-107.18119,59.334209
1555,2020-05-27,3,0,ZFD,Fond Du Lac Airport,-107.18119,59.334209
1556,2020-05-28,0,0,ZFD,Fond Du Lac Airport,-107.18119,59.334209
1557,2020-05-29,1,0,ZFD,Fond Du Lac Airport,-107.18119,59.334209
1558,2020-05-30,0,0,ZFD,Fond Du Lac Airport,-107.18119,59.334209
1559,2020-05-31,0,0,ZFD,Fond Du Lac Airport,-107.18119,59.334209
1560,2020-05-02,0,0,YFA,Fort Albany Airport,-81.591667,52.241669
1561,2020-05-03,0,0,YFA,Fort Albany Airport,-81.591667,52.241669
1562,2020-05-04,0,0,YFA,Fort Albany Airport,-81.591667,52.241669
1563,2020-05-05,1,0,YFA,Fort Albany Airport,-81.591667,52.241669
1564,2020-05-06,1,0,YFA,Fort Albany Airport,-81.591667,52.241669
1565,2020-05-07,1,0,YFA,Fort Albany Airport,-81.591667,52.241669
1566,2020-05-08,1,0,YFA,Fort Albany Airport,-81.591667,52.241669
1567,2020-05-09,2,0,YFA,Fort Albany Airport,-81.591667,52.241669
1568,2020-05-10,4,0,YFA,Fort Albany Airport,-81.591667,52.241669
1569,2020-05-11,4,0,YFA,Fort Albany Airport,-81.591667,52.241669
1570,2020-05-12,5,0,YFA,Fort Albany Airport,-81.591667,52.241669
1571,2020-05-13,5,0,YFA,Fort Albany Airport,-81.591667,52.241669
1572,2020-05-14,5,0,YFA,Fort Albany Airport,-81.591667,52.241669
1573,2020-05-15,4,0,YFA,Fort Albany Airport,-81.591667,52.241669
1574,2020-05-16,2,0,YFA,Fort Albany Airport,-81.591667,52.241669
1575,2020-05-17,6,1,YFA,Fort Albany Airport,-81.591667,52.241669
1576,2020-05-18,4,0,YFA,Fort Albany Airport,-81.591667,52.241669
1577,2020-05-19,5,0,YFA,Fort Albany Airport,-81.591667,52.241669
1578,2020-05-20,4,0,YFA,Fort Albany Airport,-81.591667,52.241669
1579,2020-05-21,5,0,YFA,Fort Albany Airport,-81.591667,52.241669
1580,2020-05-22,2,0,YFA,Fort Albany Airport,-81.591667,52.241669
1581,2020-05-23,2,0,YFA,Fort Albany Airport,-81.591667,52.241669
1582,2020-05-24,2,0,YFA,Fort Albany Airport,-81.591667,52.241669
1583,2020-05-25,2,0,YFA,Fort Albany Airport,-81.591667,52.241669
1584,2020-05-26,2,0,YFA,Fort Albany Airport,-81.591667,52.241669
1585,2020-05-27,4,0,YFA,Fort Albany Airport,-81.591667,52.241669
1586,2020-05-28,2,0,YFA,Fort Albany Airport,-81.591667,52.241669
1587,2020-05-29,4,1,YFA,Fort Albany Airport,-81.591667,52.241669
1588,2020-05-30,2,0,YFA,Fort Albany Airport,-81.591667,52.241669
1589,2020-05-31,2,0,YFA,Fort Albany Airport,-81.591667,52.241669
1590,2020-05-02,0,0,YPY,Fort Chipewyan Airport,-111.116997,58.76722
1591,2020-05-03,2,1,YPY,Fort Chipewyan Airport,-111.116997,58.76722
1592,2020-05-04,4,3,YPY,Fort Chipewyan Airport,-111.116997,58.76722
1593,2020-05-05,2,2,YPY,Fort Chipewyan Airport,-111.116997,58.76722
1594,2020-05-06,2,1,YPY,Fort Chipewyan Airport,-111.116997,58.76722
1595,2020-05-07,2,0,YPY,Fort Chipewyan Airport,-111.116997,58.76722
1596,2020-05-08,0,0,YPY,Fort Chipewyan Airport,-111.116997,58.76722
1597,2020-05-09,0,0,YPY,Fort Chipewyan Airport,-111.116997,58.76722
1598,2020-05-10,2,2,YPY,Fort Chipewyan Airport,-111.116997,58.76722
1599,2020-05-11,2,0,YPY,Fort Chipewyan Airport,-111.116997,58.76722
1600,2020-05-12,0,0,YPY,Fort Chipewyan Airport,-111.116997,58.76722
1601,2020-05-13,4,1,YPY,Fort Chipewyan Airport,-111.116997,58.76722
1602,2020-05-14,0,0,YPY,Fort Chipewyan Airport,-111.116997,58.76722
1603,2020-05-15,2,0,YPY,Fort Chipewyan Airport,-111.116997,58.76722
1604,2020-05-16,2,0,YPY,Fort Chipewyan Airport,-111.116997,58.76722
1605,2020-05-17,0,0,YPY,Fort Chipewyan Airport,-111.116997,58.76722
1606,2020-05-18,2,0,YPY,Fort Chipewyan Airport,-111.116997,58.76722
1607,2020-05-19,3,1,YPY,Fort Chipewyan Airport,-111.116997,58.76722
1608,2020-05-20,2,1,YPY,Fort Chipewyan Airport,-111.116997,58.76722
1609,2020-05-21,0,0,YPY,Fort Chipewyan Airport,-111.116997,58.76722
1610,2020-05-22,5,3,YPY,Fort Chipewyan Airport,-111.116997,58.76722
1611,2020-05-23,2,2,YPY,Fort Chipewyan Airport,-111.116997,58.76722
1612,2020-05-24,0,0,YPY,Fort Chipewyan Airport,-111.116997,58.76722
1613,2020-05-25,4,0,YPY,Fort Chipewyan Airport,-111.116997,58.76722
1614,2020-05-26,0,0,YPY,Fort Chipewyan Airport,-111.116997,58.76722
1615,2020-05-27,2,1,YPY,Fort Chipewyan Airport,-111.116997,58.76722
1616,2020-05-28,4,3,YPY,Fort Chipewyan Airport,-111.116997,58.76722
1617,2020-05-29,2,0,YPY,Fort Chipewyan Airport,-111.116997,58.76722
1618,2020-05-30,0,0,YPY,Fort Chipewyan Airport,-111.116997,58.76722
1619,2020-05-31,0,0,YPY,Fort Chipewyan Airport,-111.116997,58.76722
1620,2020-05-02,3,2,YAG,Fort Frances Municipal Airport,-93.43,48.650002
1621,2020-05-03,2,1,YAG,Fort Frances Municipal Airport,-93.43,48.650002
1622,2020-05-04,7,2,YAG,Fort Frances Municipal Airport,-93.43,48.650002
1623,2020-05-05,5,1,YAG,Fort Frances Municipal Airport,-93.43,48.650002
1624,2020-05-06,4,0,YAG,Fort Frances Municipal Airport,-93.43,48.650002
1625,2020-05-07,6,0,YAG,Fort Frances Municipal Airport,-93.43,48.650002
1626,2020-05-08,7,2,YAG,Fort Frances Municipal Airport,-93.43,48.650002
1627,2020-05-09,2,1,YAG,Fort Frances Municipal Airport,-93.43,48.650002
1628,2020-05-10,1,0,YAG,Fort Frances Municipal Airport,-93.43,48.650002
1629,2020-05-11,4,0,YAG,Fort Frances Municipal Airport,-93.43,48.650002
1630,2020-05-12,5,1,YAG,Fort Frances Municipal Airport,-93.43,48.650002
1631,2020-05-13,6,2,YAG,Fort Frances Municipal Airport,-93.43,48.650002
1632,2020-05-14,5,1,YAG,Fort Frances Municipal Airport,-93.43,48.650002
1633,2020-05-15,5,0,YAG,Fort Frances Municipal Airport,-93.43,48.650002
1634,2020-05-16,1,1,YAG,Fort Frances Municipal Airport,-93.43,48.650002
1635,2020-05-17,1,0,YAG,Fort Frances Municipal Airport,-93.43,48.650002
1636,2020-05-18,4,0,YAG,Fort Frances Municipal Airport,-93.43,48.650002
1637,2020-05-19,5,1,YAG,Fort Frances Municipal Airport,-93.43,48.650002
1638,2020-05-20,6,2,YAG,Fort Frances Municipal Airport,-93.43,48.650002
1639,2020-05-21,5,1,YAG,Fort Frances Municipal Airport,-93.43,48.650002
1640,2020-05-22,8,3,YAG,Fort Frances Municipal Airport,-93.43,48.650002
1641,2020-05-23,0,0,YAG,Fort Frances Municipal Airport,-93.43,48.650002
1642,2020-05-24,1,0,YAG,Fort Frances Municipal Airport,-93.43,48.650002
1643,2020-05-25,5,0,YAG,Fort Frances Municipal Airport,-93.43,48.650002
1644,2020-05-26,7,2,YAG,Fort Frances Municipal Airport,-93.43,48.650002
1645,2020-05-27,4,0,YAG,Fort Frances Municipal Airport,-93.43,48.650002
1646,2020-05-28,5,1,YAG,Fort Frances Municipal Airport,-93.43,48.650002
1647,2020-05-29,5,0,YAG,Fort Frances Municipal Airport,-93.43,48.650002
1648,2020-05-30,1,1,YAG,Fort Frances Municipal Airport,-93.43,48.650002
1649,2020-05-31,1,0,YAG,Fort Frances Municipal Airport,-93.43,48.650002
1650,2020-05-02,0,0,YGH,Fort Good Hope Airport,-128.649994,66.26667
1651,2020-05-03,0,0,YGH,Fort Good Hope Airport,-128.649994,66.26667
1652,2020-05-04,1,0,YGH,Fort Good Hope Airport,-128.649994,66.26667
1653,2020-05-05,2,0,YGH,Fort Good Hope Airport,-128.649994,66.26667
1654,2020-05-06,1,0,YGH,Fort Good Hope Airport,-128.649994,66.26667
1655,2020-05-07,2,0,YGH,Fort Good Hope Airport,-128.649994,66.26667
1656,2020-05-08,3,1,YGH,Fort Good Hope Airport,-128.649994,66.26667
1657,2020-05-09,3,0,YGH,Fort Good Hope Airport,-128.649994,66.26667
1658,2020-05-10,0,0,YGH,Fort Good Hope Airport,-128.649994,66.26667
1659,2020-05-11,3,0,YGH,Fort Good Hope Airport,-128.649994,66.26667
1660,2020-05-12,3,0,YGH,Fort Good Hope Airport,-128.649994,66.26667
1661,2020-05-13,3,0,YGH,Fort Good Hope Airport,-128.649994,66.26667
1662,2020-05-14,3,0,YGH,Fort Good Hope Airport,-128.649994,66.26667
1663,2020-05-15,3,0,YGH,Fort Good Hope Airport,-128.649994,66.26667
1664,2020-05-16,3,0,YGH,Fort Good Hope Airport,-128.649994,66.26667
1665,2020-05-17,0,0,YGH,Fort Good Hope Airport,-128.649994,66.26667
1666,2020-05-18,3,0,YGH,Fort Good Hope Airport,-128.649994,66.26667
